,date_time,headlines
298,2020-10-30 21:07:47.491,Reliance Jio Q2 Results: Profit Rises 13%  On A Larger Subscriber Base
299,2020-10-30 14:36:56.589,"Stocks To Watch: InterGlobe Aviation, Reliance Industries & Tata Group Companies"
300,2020-10-27 15:17:34.200,Amazon-Future Group-Reliance Retail: The Many Twists And Turns That Lie Ahead
301,2020-10-27 03:27:52.425,The Fineprint: Impact Of Amazon & Future Group's Battle On Reliance Retail
302,2020-10-26 19:10:24.662,Reliance - Future Retail: Amazon Wins Interim Order To Stall Deal
303,2020-10-23 12:24:30.000,"ECB Stimulus Eyed, China Self-Reliance. U.K.-Japan Deal: Eco Day"
304,2020-10-23 08:33:58.000,"China’s Self-Reliance, 1986 Goal, Jobless Claims Drop: Eco Day"
305,2020-10-13 18:07:27.747,Reliance Jio Fastest Mobile Network With 19.3 Mbps Download Speed; Vodafone Tops In Upload: TRAI
306,2020-10-13 02:36:40.122,Reliance-Future Group Deal: Why’s Amazon Objecting And Is It Likely To Succeed?
307,2020-10-12 21:54:04.773,Reliance Jio Becomes First Telecom Company To Cross 40 Crore Subscribers Mark: TRAI Data
308,2020-10-08 22:53:19.391,NCLAT Directs Excluding Lockdown Phase In  Insolvency Resolution Period For Reliance Naval
309,2020-10-07 20:31:31.908,"Government Allows Reliance, Others To Sell Gas To Affiliates; Marketing Freedom To Benefit Cairn, Focus Energy"
310,2020-10-07 19:35:39.040,"Data Sharing Not The Purpose Of Deal, Reliance Jio, Facebook Tell CCI"
311,2020-10-06 20:34:30.901,"ADIA To Invest Rs 5,513 Crore In Reliance Retail"
312,2020-10-05 19:08:30.587,Reliance Calls Off Merger Of Viacom18 With Sony
313,2020-10-05 14:01:28.899,KRChoksey: Reliance Retail Ventures’ Stake  Sale Momentum Continues 
314,2020-10-03 09:54:15.981,"Jio Digital Fibre InvIT Gets Backstop Funding From Reliance, Mukesh Ambani "
315,2020-10-03 01:20:19.663,"GIC, TPG To Invest Rs 7,350 Crore In Reliance Retail Ventures"
316,2020-10-02 18:54:09.000,Reliance Jio Fiber Trust to Raise $5.4 Billion From Group Firms
317,2020-10-02 16:23:15.959,Reliance Develops RT-PCR Kit That Can Give Covid-19 Results In Two Hours
318,2020-10-02 12:20:20.861,"Mubadala To Invest Rs 6,247.5 Crore In Reliance Retail Ventures"
319,2020-10-01 05:46:12.000,Threat of Venezuela Sanctions Has Reliance Buying Canadian Crude
320,2020-10-01 00:19:52.735,"Silver Lake To Invest An Additional Rs 1,875 Crore In Reliance Retail"
321,2020-09-30 12:20:51.448,"General Atlantic To Invest Rs 3,675 Crore In Reliance Retail Ventures"
322,2020-09-27 22:44:47.000,Ambani’s Reliance Retail Receives $1 Billion From Silver Lake
323,2020-09-26 20:01:52.674,"Reliance’s Retail Arm Receives Rs 7,500 Crore From Silver Lake"
324,2020-09-23 19:27:38.372,"Reliance Jio Postpaid Plus Plans Seen Hurting Vodafone Idea, Airtel Not As Much"
325,2020-09-23 18:58:38.811,Stocks To Watch: Reliance Industries Sterling And Wilson Solar & I.T. Companies
326,2020-09-23 12:17:53.943,"KKR To Invest Rs 5,550 Crore In Reliance Retail Ventures For A 1.28% Stake"
327,2020-09-22 18:56:15.797,Reliance Jio Launches Post-Paid Tariff War With JioPostpaid Plus Plans
328,2020-09-15 23:08:29.000,"Ambani Puts Carlyle, SoftBank on Waiting List for Reliance Retail Stakes"
329,2020-09-14 21:10:28.024,"Stocks To Watch: Reliance Industries, Avenue Supermarts And Info Edge"
330,2020-09-14 07:20:23.000,Reliance’s Market Heft Becoming Liability for Indian Stock Funds
331,2020-09-13 09:30:10.011,"Sensex, Nifty Post Gains For The Week Courtesy Reliance Industries"
332,2020-09-12 18:17:11.792,"Sensex, Nifty End At Day’s High, Reliance Industries Gains 7%"
333,2020-09-12 12:17:19.000,Rally in Ambani’s Reliance Helps Indian Stocks Cap a Weekly Gain
334,2020-09-12 01:22:50.803,"Stocks To Watch: Reliance Industries, Indiabulls Housing Finance & Escorts"
335,2020-09-11 18:27:28.145,"Sensex, Nifty Post Gains For The Week Courtesy Reliance Industries"
336,2020-09-11 15:32:11.000,Ambani’s Reliance to Offer $20 Billion Stake in Retail Arm to Amazon
337,2020-09-11 10:52:28.575,Reliance Short Sellers Caught In A Bear Squeeze 
338,2020-09-11 07:28:27.000,Sensex Gains as Reliance Jumps to Record on Likely Amazon Deal
339,2020-09-10 20:23:19.681,Reliance-Future Group Deal: The CCI Scrutiny
340,2020-09-10 18:51:00.990,RIL Market Cap Hits $200 Billion After Reports Of A Likely Reliance-Amazon Deal
341,2020-09-10 17:24:52.799,Motilal Oswal: First Deal In Reliance Retail; More Could Follow
342,2020-09-10 15:51:46.525,Reliance In Talks To Sell $20-Billion Stake In Retail Unit To Amazon: Bloomberg
343,2020-09-10 15:49:33.736,"Sensex, Nifty End At Day’s High; Reliance Industries Gains 7%"
344,2020-09-10 13:03:57.064,Brokerages’ View On Silver Lake’s Investment In Reliance Retail
345,2020-09-10 12:58:30.175,Silver Lake Values Reliance Retail Lower Than Most Brokerage Estimates
346,2020-09-10 08:34:44.959,IDBI Capital: Reliance Retail Stake Sale To Silver Lake - Key Highlights And Investment Rationale
347,2020-09-10 08:32:35.927,KRChoksey: Reliance Retail Follows Jio Platform Model 
348,2020-09-10 02:26:10.000,Europe Warns Against Reliance on China in Protectionist Push
349,2020-09-10 01:51:52.000,KKR in Advanced Talks for $1 Billion Reliance Retail Stake
350,2020-09-09 12:38:45.000,Silver Lake to Invest $1 Billion in Reliance Retail Ventures
351,2020-09-09 11:24:41.275,"Reliance Retail Raises Rs 7,500 Crore By Selling 1.75% Stake To Silver Lake"
352,2017-06-03 02:16:06.378,"

Mary Meeker Internet Trends 2017: India’s Mobile Obsession, Reliance Jio’s Disruption "
353,2020-09-08 01:30:20.000,"U.S., Europe Face Hurdles to Cut China Reliance for Rare Earths"
354,2020-09-07 18:21:08.507,"After Mobile, Reliance Jio, Bharti Airtel Now Unleash A Tariff War In Broadband"
355,2020-09-07 13:25:13.000,Reliance Industries Gives Detailed Plan to Carve Out O2C Assets
356,2020-09-06 23:09:05.000,Lawmakers Seek to Curb U.S. Reliance on China for Rare Earths
357,2020-09-04 18:21:03.772,"Silver Lake In Talks To Buy $1 Billion Stake In Reliance Retail, FT Reports"
358,2020-09-04 10:36:01.000,Europe Pledges Push to Cut Reliance on Imported Raw Materials
359,2020-09-02 07:59:29.587,KRChoksey: Reliance Industries - Leveraging The Consumption Space Through Inorganic Route 
360,2020-09-01 02:32:44.000,Reliance Buys Future Assets for $3.4 Billion; Bonds Jump
361,2020-08-31 21:35:43.664,Reliance-Future Deal: How Future Enterprises Looks Post-Consolidation
362,2020-08-31 15:42:59.111,Market’s View On Future Group-Reliance Retail Deal
363,2020-08-31 09:28:57.603,"Stocks To Watch: Future Group Stocks, Reliance Industries, Future Group Lenders & PVR"
364,2020-08-31 09:20:59.234,Motilal Oswal: Reliance  Acquires Future Group’s Retail Formats; Grows Its Strength In Indian Retail Sector  
365,2020-08-30 12:24:59.345,What Future Group Minority Shareholders Get From Reliance Deal
366,2020-08-29 23:06:02.827,Kishore Biyani’s Future Retail Seals Deal With Reliance Retail
367,2020-08-27 10:33:46.000,"Tata Plots Ambitious E-Commerce Push to Take On Amazon, Reliance"
368,2020-08-26 16:50:10.000,French Furlough Program Reliance Almost Halved in July
369,2020-08-19 09:52:47.893,"Stocks To Watch: Zee, Bharti Airtel, Reliance Industries and Indaibulls Real Estate"
370,2020-08-19 00:22:03.816,Reliance Industries Acquires Majority Stake In Online Pharmacy Netmeds
371,2020-08-10 15:38:25.000,Japan Push to Cut China Reliance May Be Boost for Southeast Asia
372,2020-08-07 18:57:36.036,Reliance Retail Commands $83-Billion Valuation In OTC Market
373,2020-08-04 12:47:18.427,Pandemic-Marred Quarter Shows How Reliance’s ‘New Commerce’ Can Pay Off
374,2020-07-31 16:05:52.858,"Dolat Capital: Reliance Jio Logs Healthy Quarter, Backed By ARPU Growth"
375,2020-07-31 09:28:34.637,"Stocks To Watch: Torrent Pharma, Dixon Tech & Reliance Industries"
376,2020-07-31 07:18:38.000,Reliance Posts Surprise Jump in Profit Lifted by BP Deal
377,2020-07-30 21:51:08.464,"Reliance Jio Q1 Results: Profit, ARPU Rise On The Back Of Tariff Hikes"
378,2020-07-30 13:56:56.212,Yes Bank Takes Possession Of Anil Ambani’s Reliance Group HQ In Mumbai
379,2020-07-29 18:07:15.605,"Sensex, Nifty End With Losses; Reliance Industries Falls 4%"
380,2020-07-29 15:50:05.769,"Sensex, Nifty End With Losses; Reliance Industries Falls 4%"
381,2020-07-29 11:34:08.461,CLSA Says ‘Time For A Pause’ On Reliance Industries
382,2020-07-28 15:19:22.046,"FAANG-Like Valuation for Reliance Misplaced, Edelweiss Says"
383,2020-07-28 06:07:56.000,Reliance Overtakes Exxon to Become World’s No. 2 Energy Firm
384,2020-07-24 03:22:44.000,"Amazon in Talks to Buy Stake in Reliance Retail, ET Now Reports"
385,2020-07-21 09:22:32.000,Halliburton’s Reliance on U.S. Work Is Fading During Frack Slump
386,2020-07-21 05:24:04.000,Japan Starts Paying Firms to Cut Reliance on Chinese Factories
387,2020-07-20 08:22:51.000,Reliance Plows Billions From Stake Sales Into Debt Funds
388,2020-07-17 12:13:37.000,"A Wild Oil Market, Reliance’s Cash Flood Hold Up Aramco Deal"
389,2020-07-16 17:19:28.645,Centrum Broking: Reliance Industries - Creating A Future Ready Ecosystem 
390,2020-07-16 15:42:26.019,RIL AGM 2020: Mukesh Ambani And The Reliance Economy
391,2020-07-16 09:08:56.000,Aramco Chemicals Deal Delay Hits Reliance Industries Shares
392,2020-07-16 06:32:12.902,"Stocks To Watch: Bajaj Consumer Care, Cyient, Infosys, L&T Infotech, Reliance Industries, SBI, Yes Bank"
393,2020-07-15 20:48:00.258,Reliance AGM 2020: Mukesh Ambani Dives Into  Nascent Market With Jio Glass
394,2020-07-15 18:52:08.853,"RIL AGM 2020: Reliance Jio Ready For 5G Trial By Next Year, Says Mukesh Ambani"
395,2020-07-15 16:58:12.306,"Sensex, Nifty End Little Changed; Reliance Industries Ends 4% Lower"
396,2020-07-15 16:43:18.772,RIL AGM: Full Text Of Mukesh Ambani’s Speech At Reliance Industries’ 43rd Annual General Meeting
397,2020-07-15 15:43:30.085,"Sensex, Nifty End Little Changed; Reliance Industries Ends 4% Lower"
398,2020-07-14 15:32:01.208,Google In Talks With Reliance To Invest $4 Billion In Jio Platforms: Bloomberg Report
399,2020-07-11 10:35:03.000,Thailand Makes Its Own Covid-19 Tests to Avoid Import Reliance
400,2020-07-09 21:23:09.027,"BP, Reliance To Retail Fuel Under ‘Jio-BP’ Brand"
401,2020-07-05 18:17:29.093,Reliance Plans To Increase Number Of Aviation Fuel Stations By 50%
402,2020-06-26 09:03:18.000,"Rupee Set to Crash Past Record, Former Reliance FX Head Says"
403,2020-06-24 08:20:29.147,"Reliance Infra Will Turn Debt-Free This Financial Year, Says Anil Ambani"
404,2020-06-23 20:31:14.364,Mukesh Ambani Sets Out Growth Path For Reliance’s Digital Business
405,2020-06-22 23:36:32.139,Reliance Industries To Hold Virtual AGM On July 15
406,2020-06-21 16:22:46.000,"Sensex Caps Weekly Gain Boosted by Reliance, Easing Tensions"
407,2020-06-20 14:38:43.000,Reliance Says It’s Net-Debt Free After $15 Billion Jio Deals
408,2020-06-18 16:35:38.463,"Sensex, Nifty End 2% Higher Led By Banks, Reliance Industries"
409,2020-06-18 15:47:39.161,"Sensex, Nifty End 2% Higher Led By Banks, Reliance Industries"
410,2020-06-12 11:35:48.059,"Stocks To Watch: Reliance Industries, SBI Life & Trent"
411,2020-06-10 11:05:25.000,Middle Eastern Petro-States’ Reliance on China Surges With Covid
412,2020-06-09 03:06:51.000,Silver Lake Invests Another $602 Million in Reliance’s Jio
413,2020-06-08 18:31:14.000,Abu Dhabi to Invest $752 Million Reliance Industries Digital Arm
414,2020-06-06 02:19:17.000,"South Africa Ruling Alliance Moots Prescribed Assets, Self Reliance"
415,2020-06-05 09:37:07.607,"Stocks To Watch: DLF, Reliance Industries & UltraTech Cement"
416,2020-06-04 09:28:37.000,Reliance’s $7 Billion Rights Offer Done as Jio Spurs Frenzy
417,2020-06-02 06:24:59.858,"Stocks To Watch: Ashok Leyland, Britannia, Hero MotoCorp, Kotak Mahindra Bank, IGL, InterGlobe Aviation, Reliance Industries, TVS Motor"
418,2020-06-01 19:14:24.861,Lenders Put Up Reliance Naval For Sale Under Insolvency Process
419,2020-05-28 19:08:17.000,Currency Volatility Is a Headache for Companies Reducing Reliance on China 
420,2020-05-28 03:43:39.000,Oil's Historic Slump Prods Ghana to Rethink its Reliance
421,2020-05-27 12:23:53.471,"Stocks To Watch: Reliance Industries, Titan Company & Agro Chemicals"
422,2020-05-20 21:43:47.000,Top Reliance Analyst Downgrades Firm on Dimmer Cash Flow Outlook
423,2020-05-18 06:46:18.810,"Stocks To Watch: Reliance Industries, Cipla, Bharti Airtel, M&M Finance, L&T Finance"
424,2017-05-16 19:08:38.885,"Vodafone India Posts Lowest Revenue Per User In Q4,  Thanks To Reliance Jio"
425,2020-05-16 11:27:05.152,"Reliance Industries’ Rs 53,125-Crore Rights Issue To Open On May 20"
426,2020-05-14 20:10:08.000,BT Adds U.S. Fiber Supplier to Limit Its Reliance on Huawei Gear
427,2020-05-14 20:08:34.000,Germany’s Supply Chain Reliance Threatens Post-Pandemic Restart
428,2020-05-13 12:23:48.652,Reliance Jio’s Broadband User Base Drops For The First Time In Five Months
429,2020-05-12 20:45:36.000,Saudi Wealth Fund Exploring an Investment in Reliance Jio
430,2020-05-12 08:30:08.000,General Atlantic Is Said to Be In Talks for Reliance Jio Stake
431,2017-05-15 15:56:21.526,"Stocks Radar: ONGC, Reliance Industries, Coal India, SPARC And More"
432,2020-05-11 11:42:01.000,"U.S. Discusses Intel, TSMC Plants to Cut Asia Chip Reliance: DJ"
433,2020-05-11 09:07:18.000,Kuwait Leader Urges Curbing Oil Reliance to Strengthen Economy
434,2020-05-10 17:13:53.638,Reliance Industries Fixes May 14 As Record Date For Rights Issue
435,2020-05-08 20:39:15.000,Reliance Industries Considers Sale of $989 Million Asian Paints Stake
436,2020-05-08 06:22:01.563,"Stocks To Watch: Cyient, GMR Infra, ICICI Securities, RBL Bank, Reliance Industries, Shree Cement, SKF, Tata Motors, Yes Bank, Zydus Cadila"
437,2020-05-06 14:00:38.490,Reliance Jio Vs Bharti Airtel: How Investors Should  Look At The Telecom Pack
438,2020-05-05 09:30:48.606,Silver Lake Follows Facebook’s Bet on Ambani’s Reliance Jio
439,2020-05-04 18:21:54.000,Reliance Bonds Rise After Ambani Hastens Debt-Reduction Plan
440,2020-05-04 07:57:48.311,Is Reliance Guiding For A 10% Profit Growth In FY21?
441,2020-05-04 07:38:48.158,Brokerages  Upbeat On Reliance Industries’ Debt Reduction Plans
442,2020-05-02 17:43:31.342,Reliance O2C Ltd. - Why RIL’s  Refining And Petrochemicals  Businesses Are Moving To This New Subsidiary 
443,2020-05-01 21:02:46.028,"Stocks To Watch: HUL, M&M Financial Services, Reliance Industries, Tata Motors, Tech Mahindra"
444,2020-05-01 17:41:56.000,Billionaire Mukesh Ambani to Forgo Pay as Reliance Cuts Salary at Oil Unit
445,2020-05-01 09:41:52.000,Reliance to Separate Oil-to-Chemicals Business Amid Aramco Talks
446,2020-04-30 20:45:47.698,Reliance Q4 Results: Profit Falls 73% As Oil Price Crash Hurts Refining Unit
447,2020-04-30 20:27:50.958,"Reliance Cuts Pay At Oil & Gas Unit, Mukesh Ambani To Forgo Entire Salary"
448,2020-04-30 20:23:10.125,"Reliance Industries To Raise Rs 53,125 Crore Via Biggest Rights Issue"
449,2020-04-30 19:55:55.680,Reliance Jio Q4 Results: Profit Jumps Over 70% As Tariff Hike Boosts ARPU
450,2020-04-30 18:00:13.000,How Facebook’s Reliance Deal Upends a $1 Trillion Digital Arena
451,2020-04-29 21:02:30.000,U.S. Factories Low on Inventory Show Reliance on Mexico’s Restart
452,2020-04-29 06:31:26.058,"Stocks To Watch: Axis Bank, Biocon, Hexaware Technologies, Reliance Industries"
453,2020-04-28 18:22:16.000,Reliance Industries Plans Its First Rights Issue in Three Decades
454,2020-04-25 17:16:50.585,HDFC Acquires 6.43% Stake In Reliance Capital 
455,2020-04-23 04:35:54.000,Langoustine ’n Chips? Import Reliance Tests U.K. Craving for Cod
456,2020-04-22 21:47:26.323,Details Of Facebook's Investment In Reliance Jio Platforms
457,2020-04-22 13:10:12.788,"Facebook Investment To Accelerate Reliance Jio’s Digital Monetisation Drive, Say Analysts"
458,2020-04-21 10:37:17.000,China and American Self-Reliance Are Having a Moment
459,2020-04-16 18:25:37.053,"Reliance Industries Raises Rs 8,500 Crore In Bonds But Rates Rise"
460,2020-04-15 13:58:26.000,"Trump Halts U.S. Payments to WHO, Citing Reliance on China"
461,2020-04-14 13:11:59.639,"Reliance Industries To Tap Debt Market With Rs 9,000-Crore Issue On April 16"
462,2020-04-12 14:12:23.495,Top 10 Firms Add Over Rs 4 Lakh Crore In Market Cap; Reliance Industries Sparkles
463,2020-04-08 21:02:09.812,Reliance Industries’ Net Debt May Fall Despite Low Demand And Delay In Asset Sales: Morgan Stanley
464,2020-03-31 00:33:45.522,Reliance Industries Announces Rs 500 Crore Contribution To Prime Minister’s Covid-19 Fund
